"germplasmName","Function","Herbicide","Grain_Class","BLUE","studyYear","Trait"
"191L1146","Conventional_Entry","Conventional","Long",7142.382518,2019,"Yield.LSU_01.0000138"
"191L1147","Conventional_Entry","Conventional","Long",6728.633779,2019,"Yield.LSU_01.0000138"
"191L1148","Conventional_Entry","Conventional","Long",8188.535698,2019,"Yield.LSU_01.0000138"
"191L1149","Conventional_Entry","Conventional","Long",7886.723711,2019,"Yield.LSU_01.0000138"
"191L1150","Conventional_Entry","Conventional","Long",7052.750028,2019,"Yield.LSU_01.0000138"
"191L1151","Conventional_Entry","Conventional","Long",5492.834235,2019,"Yield.LSU_01.0000138"
"191L1152","Conventional_Entry","Conventional","Long",8230.79218,2019,"Yield.LSU_01.0000138"
"191L1153","Conventional_Entry","Conventional","Long",6554.652721,2019,"Yield.LSU_01.0000138"
"191L1154","Conventional_Entry","Conventional","Long",7237.595547,2019,"Yield.LSU_01.0000138"
"191L1155","Conventional_Entry","Conventional","Long",7474.079226,2019,"Yield.LSU_01.0000138"
"191L1156","Conventional_Entry","Conventional","Long",8145.208201,2019,"Yield.LSU_01.0000138"
"191L1157","Conventional_Entry","Conventional","Long",7765.664695,2019,"Yield.LSU_01.0000138"
"191L1158","Conventional_Entry","Conventional","Long",8030.430031,2019,"Yield.LSU_01.0000138"
"191L1159","Conventional_Entry","Conventional","Long",7910.369404,2019,"Yield.LSU_01.0000138"
"191L1160","Conventional_Entry","Conventional","Long",6659.245131,2019,"Yield.LSU_01.0000138"
"191L1161","Conventional_Entry","Conventional","Long",7621.451142,2019,"Yield.LSU_01.0000138"
"191L1162","Conventional_Entry","Conventional","Long",5179.364141,2019,"Yield.LSU_01.0000138"
"191L1163","Conventional_Entry","Conventional","Long",6815.654954,2019,"Yield.LSU_01.0000138"
"191L1164","Conventional_Entry","Conventional","Long",8095.336116,2019,"Yield.LSU_01.0000138"
"191L1165","Conventional_Entry","Conventional","Long",7878.144348,2019,"Yield.LSU_01.0000138"
"191L1166","Conventional_Entry","Conventional","Long",7400.389817,2019,"Yield.LSU_01.0000138"
"191L1167","Conventional_Entry","Conventional","Long",7264.576795,2019,"Yield.LSU_01.0000138"
"191L1168","Conventional_Entry","Conventional","Long",7184.210545,2019,"Yield.LSU_01.0000138"
"191L1169","Conventional_Entry","Conventional","Long",7109.068773,2019,"Yield.LSU_01.0000138"
"191L1170","Conventional_Entry","Conventional","Long",6812.273405,2019,"Yield.LSU_01.0000138"
"191L1171","Conventional_Entry","Conventional","Long",6852.090848,2019,"Yield.LSU_01.0000138"
"191L1172","Conventional_Entry","Conventional","Long",7732.616829,2019,"Yield.LSU_01.0000138"
"191L1173","Conventional_Entry","Conventional","Long",8154.565936,2019,"Yield.LSU_01.0000138"
"191L1174","Conventional_Entry","Conventional","Long",7001.112315,2019,"Yield.LSU_01.0000138"
"191L1175","Conventional_Entry","Conventional","Long",6539.160878,2019,"Yield.LSU_01.0000138"
"191L1176","Conventional_Entry","Conventional","Long",8547.585346,2019,"Yield.LSU_01.0000138"
"191L1177","Conventional_Entry","Conventional","Long",8325.032381,2019,"Yield.LSU_01.0000138"
